"","countrycode","year","gdppc","scenario"
"122","ALB",1951,NA,"Observed"
"123","ALB",1952,NA,"Observed"
"124","ALB",1953,NA,"Observed"
"125","ALB",1954,NA,"Observed"
"126","ALB",1955,NA,"Observed"
"127","ALB",1956,NA,"Observed"
"128","ALB",1957,NA,"Observed"
"129","ALB",1958,NA,"Observed"
"130","ALB",1959,NA,"Observed"
"131","ALB",1960,NA,"Observed"
"132","ALB",1961,NA,"Observed"
"133","ALB",1962,NA,"Observed"
"134","ALB",1963,NA,"Observed"
"135","ALB",1964,NA,"Observed"
"136","ALB",1965,NA,"Observed"
"137","ALB",1966,NA,"Observed"
"138","ALB",1967,NA,"Observed"
"139","ALB",1968,NA,"Observed"
"140","ALB",1969,NA,"Observed"
"141","ALB",1970,2423.490856,"Observed"
"142","ALB",1971,2461.106167,"Observed"
"143","ALB",1972,2497.936302,"Observed"
"144","ALB",1973,2561.446464,"Observed"
"145","ALB",1974,2604.707983,"Observed"
"146","ALB",1975,2650.1155,"Observed"
"147","ALB",1976,2694.373647,"Observed"
"148","ALB",1977,2742.000658,"Observed"
"149","ALB",1978,2796.190099,"Observed"
"150","ALB",1979,2837.706514,"Observed"
"151","ALB",1980,2898.240327,"Observed"
"152","ALB",1981,2975.767973,"Observed"
"153","ALB",1982,2974.451543,"Observed"
"154","ALB",1983,2978.28632,"Observed"
"155","ALB",1984,2935.068267,"Observed"
"156","ALB",1985,2915.443303,"Observed"
"157","ALB",1986,3019.253845,"Observed"
"158","ALB",1987,2976.870504,"Observed"
"159","ALB",1988,2875.176775,"Observed"
"160","ALB",1989,3057.572873,"Observed"
"161","ALB",1990,2762.294011,"Observed"
"162","ALB",1991,2390.929849,"Observed"
"163","ALB",1992,2423.247119,"Observed"
"164","ALB",1993,2490.844865,"Observed"
"165","ALB",1994,2569.113139,"Observed"
"166","ALB",1995,2734.222245,"Observed"
"167","ALB",1996,3021.145186,"Observed"
"168","ALB",1997,2723.10064,"Observed"
"169","ALB",1998,3028.981299,"Observed"
"170","ALB",1999,3407.696402,"Observed"
"171","ALB",2000,3523.656538,"Observed"
"172","ALB",2001,3629.958181,"Observed"
"173","ALB",2002,3748.336719,"Observed"
"174","ALB",2003,4197.396104,"Observed"
"175","ALB",2004,4719.708744,"Observed"
"176","ALB",2005,5030.436035,"Observed"
"177","ALB",2006,5500.457118,"Observed"
"178","ALB",2007,6017.548318,"Observed"
"179","ALB",2008,6478.472334,"Observed"
"180","ALB",2009,6641.296664,"Observed"
"181","ARE",1950,NA,"Observed"
"182","ARE",1951,NA,"Observed"
"183","ARE",1952,NA,"Observed"
"184","ARE",1953,NA,"Observed"
"185","ARE",1954,NA,"Observed"
"186","ARE",1955,NA,"Observed"
"187","ARE",1956,NA,"Observed"
"188","ARE",1957,NA,"Observed"
"189","ARE",1958,NA,"Observed"
"190","ARE",1959,NA,"Observed"
"191","ARE",1960,NA,"Observed"
"192","ARE",1961,NA,"Observed"
"193","ARE",1962,NA,"Observed"
"194","ARE",1963,NA,"Observed"
"195","ARE",1964,NA,"Observed"
"196","ARE",1965,NA,"Observed"
"197","ARE",1966,NA,"Observed"
"198","ARE",1967,NA,"Observed"
"199","ARE",1968,NA,"Observed"
"200","ARE",1969,NA,"Observed"
"201","ARE",1970,NA,"Observed"
"202","ARE",1971,NA,"Observed"
"203","ARE",1972,NA,"Observed"
"204","ARE",1973,NA,"Observed"
"205","ARE",1974,NA,"Observed"
"206","ARE",1975,NA,"Observed"
"207","ARE",1976,NA,"Observed"
"208","ARE",1977,NA,"Observed"
"209","ARE",1978,NA,"Observed"
"210","ARE",1979,NA,"Observed"
"211","ARE",1980,NA,"Observed"
"212","ARE",1981,NA,"Observed"
"213","ARE",1982,NA,"Observed"
"214","ARE",1983,NA,"Observed"
"215","ARE",1984,NA,"Observed"
"216","ARE",1985,NA,"Observed"
"217","ARE",1986,38982.35784,"Observed"
"218","ARE",1987,38135.05575,"Observed"
"219","ARE",1988,35850.81754,"Observed"
"220","ARE",1989,37970.79401,"Observed"
"221","ARE",1990,41482.96084,"Observed"
"222","ARE",1991,40626.93469,"Observed"
"223","ARE",1992,39603.45422,"Observed"
"224","ARE",1993,38056.29829,"Observed"
"225","ARE",1994,38769.89512,"Observed"
"226","ARE",1995,38569.83965,"Observed"
"227","ARE",1996,39718.55221,"Observed"
"228","ARE",1997,40612.28839,"Observed"
"229","ARE",1998,38440.9271,"Observed"
"230","ARE",1999,36882.56554,"Observed"
"231","ARE",2000,37925.90346,"Observed"
"232","ARE",2001,39084.99133,"Observed"
"233","ARE",2002,38778.66123,"Observed"
"234","ARE",2003,41640.95095,"Observed"
"235","ARE",2004,44212.63395,"Observed"
"236","ARE",2005,47688.86746,"Observed"
"237","ARE",2006,51464.82004,"Observed"
"238","ARE",2007,53847.78932,"Observed"
"239","ARE",2008,56323.43915,"Observed"
"240","ARE",2009,52855.32208,"Observed"
"241","ARG",1950,5473.865757,"Observed"
"242","ARG",1951,5676.107688,"Observed"
"243","ARG",1952,5225.739924,"Observed"
"244","ARG",1953,5352.816748,"Observed"
"245","ARG",1954,5429.948547,"Observed"
"246","ARG",1955,5715.880605,"Observed"
"247","ARG",1956,5735.936361,"Observed"
"248","ARG",1957,5878.602016,"Observed"
"249","ARG",1958,6172.991242,"Observed"
"250","ARG",1959,5755.915267,"Observed"
"251","ARG",1960,6251.583146,"Observed"
"252","ARG",1961,6362.469238,"Observed"
"253","ARG",1962,6312.080788,"Observed"
"254","ARG",1963,5985.774367,"Observed"
"255","ARG",1964,6365.314142,"Observed"
"256","ARG",1965,6886.171003,"Observed"
"257","ARG",1966,6802.218521,"Observed"
"258","ARG",1967,6902.060321,"Observed"
"259","ARG",1968,7135.372645,"Observed"
"260","ARG",1969,7692.006355,"Observed"
"261","ARG",1970,7825.71986,"Observed"
"262","ARG",1971,7984.558169,"Observed"
"263","ARG",1972,7971.498343,"Observed"
"264","ARG",1973,8045.950216,"Observed"
"265","ARG",1974,8387.502438,"Observed"
"266","ARG",1975,8187.259079,"Observed"
"267","ARG",1976,8191.603071,"Observed"
"268","ARG",1977,8659.109759,"Observed"
"269","ARG",1978,8282.219907,"Observed"
"270","ARG",1979,8671.187519,"Observed"
"271","ARG",1980,8649.846321,"Observed"
"272","ARG",1981,8065.876417,"Observed"
"273","ARG",1982,7738.244834,"Observed"
"274","ARG",1983,7936.745192,"Observed"
"275","ARG",1984,7962.783477,"Observed"
"276","ARG",1985,7328.898301,"Observed"
"277","ARG",1986,7719.117292,"Observed"
"278","ARG",1987,7786.355599,"Observed"
"279","ARG",1988,7569.911352,"Observed"
"280","ARG",1989,6948.01806,"Observed"
"281","ARG",1990,6855.627712,"Observed"
"282","ARG",1991,7416.973513,"Observed"
"283","ARG",1992,8005.401296,"Observed"
"284","ARG",1993,8424.619391,"Observed"
"285","ARG",1994,8772.640574,"Observed"
"286","ARG",1995,8590.831315,"Observed"
"287","ARG",1996,8912.495494,"Observed"
"288","ARG",1997,9430.799035,"Observed"
"289","ARG",1998,9695.56597,"Observed"
"290","ARG",1999,9331.695247,"Observed"
"291","ARG",2000,9173.996805,"Observed"
"292","ARG",2001,8816.711324,"Observed"
"293","ARG",2002,8165.27465,"Observed"
"294","ARG",2003,8708.423427,"Observed"
"295","ARG",2004,9259.6269,"Observed"
"296","ARG",2005,9974.732011,"Observed"
"297","ARG",2006,10655.17263,"Observed"
"298","ARG",2007,11344.78521,"Observed"
"299","ARG",2008,11846.88911,"Observed"
"300","ARG",2009,11959.75127,"Observed"
"301","ARG",2010,11959.72459,"Observed"
"302","ARG",2011,12450.111892,"Observed"
"303","ARG",2012,12940.499194,"Observed"
"304","ARG",2013,13430.886496,"Observed"
"305","ARG",2014,13921.273798,"Observed"
"306","ARG",2015,14411.6611,"Observed"
"307","ARG",2016,14902.048402,"Observed"
"308","ARG",2017,15392.435704,"Observed"
"309","ARG",2018,15882.823006,"Observed"
"310","ARG",2019,16373.210308,"Observed"
"311","ARG",2020,16863.59761,"Observed"
"312","ARM",1950,NA,"Observed"
"313","ARM",1951,NA,"Observed"
"314","ARM",1952,NA,"Observed"
"315","ARM",1953,NA,"Observed"
"316","ARM",1954,NA,"Observed"
"317","ARM",1955,NA,"Observed"
"318","ARM",1956,NA,"Observed"
"319","ARM",1957,NA,"Observed"
"320","ARM",1958,NA,"Observed"
"321","ARM",1959,NA,"Observed"
"322","ARM",1960,NA,"Observed"
"323","ARM",1961,NA,"Observed"
"324","ARM",1962,NA,"Observed"
"325","ARM",1963,NA,"Observed"
"326","ARM",1964,NA,"Observed"
"327","ARM",1965,NA,"Observed"
"328","ARM",1966,NA,"Observed"
"329","ARM",1967,NA,"Observed"
"330","ARM",1968,NA,"Observed"
"331","ARM",1969,NA,"Observed"
"332","ARM",1970,NA,"Observed"
"333","ARM",1971,NA,"Observed"
"334","ARM",1972,NA,"Observed"
"335","ARM",1973,NA,"Observed"
"336","ARM",1974,NA,"Observed"
"337","ARM",1975,NA,"Observed"
"338","ARM",1976,NA,"Observed"
"339","ARM",1977,NA,"Observed"
"340","ARM",1978,NA,"Observed"
"341","ARM",1979,NA,"Observed"
"342","ARM",1980,NA,"Observed"
"343","ARM",1981,NA,"Observed"
"344","ARM",1982,NA,"Observed"
"345","ARM",1983,NA,"Observed"
"346","ARM",1984,NA,"Observed"
"347","ARM",1985,NA,"Observed"
"348","ARM",1986,NA,"Observed"
"349","ARM",1987,NA,"Observed"
"350","ARM",1988,NA,"Observed"
"351","ARM",1989,NA,"Observed"
"352","ARM",1990,NA,"Observed"
"353","ARM",1991,NA,"Observed"
"354","ARM",1992,NA,"Observed"
"355","ARM",1993,1594.558056,"Observed"
"356","ARM",1994,1720.193529,"Observed"
"357","ARM",1995,1919.144765,"Observed"
"358","ARM",1996,2041.193031,"Observed"
"359","ARM",1997,2074.606993,"Observed"
"360","ARM",1998,2247.439181,"Observed"
"361","ARM",1999,2332.062791,"Observed"
"362","ARM",2000,2569.599916,"Observed"
"363","ARM",2001,2888.710305,"Observed"
"364","ARM",2002,3238.15832,"Observed"
"365","ARM",2003,3545.849132,"Observed"
"366","ARM",2004,4013.756087,"Observed"
"367","ARM",2005,4541.669893,"Observed"
"368","ARM",2006,5054.982457,"Observed"
"369","ARM",2007,5603.8337,"Observed"
"370","ARM",2008,5741.422418,"Observed"
"371","ARM",2009,5375.676924,"Observed"
"372","ARM",2010,5375.678083,"Observed"
"373","ARM",2011,6149.7366587,"Observed"
"374","ARM",2012,6923.7952344,"Observed"
"375","ARM",2013,7697.8538101,"Observed"
"376","ARM",2014,8471.9123858,"Observed"
"377","ARM",2015,9245.9709615,"Observed"
"378","ARM",2016,10020.0295372,"Observed"
"379","ARM",2017,10794.0881129,"Observed"
"380","ARM",2018,11568.1466886,"Observed"
"381","ARM",2019,12342.2052643,"Observed"
"382","ARM",2020,13116.26384,"Observed"
"383","ATG",1950,NA,"Observed"
"384","ATG",1951,NA,"Observed"
"385","ATG",1952,NA,"Observed"
"386","ATG",1953,NA,"Observed"
"387","ATG",1954,NA,"Observed"
"388","ATG",1955,NA,"Observed"
"389","ATG",1956,NA,"Observed"
"390","ATG",1957,NA,"Observed"
"391","ATG",1958,NA,"Observed"
"392","ATG",1959,NA,"Observed"
"393","ATG",1960,NA,"Observed"
"394","ATG",1961,NA,"Observed"
"395","ATG",1962,NA,"Observed"
"396","ATG",1963,NA,"Observed"
"397","ATG",1964,NA,"Observed"
"398","ATG",1965,NA,"Observed"
"399","ATG",1966,NA,"Observed"
"400","ATG",1967,NA,"Observed"
"401","ATG",1968,NA,"Observed"
"402","ATG",1969,NA,"Observed"
"403","ATG",1970,4657.985519,"Observed"
"404","ATG",1971,4955.304679,"Observed"
"405","ATG",1972,5269.508221,"Observed"
"406","ATG",1973,5645.623554,"Observed"
"407","ATG",1974,5855.071788,"Observed"
"408","ATG",1975,5506.508921,"Observed"
"409","ATG",1976,4901.598716,"Observed"
"410","ATG",1977,5483.766131,"Observed"
"411","ATG",1978,5487.662048,"Observed"
"412","ATG",1979,5652.202815,"Observed"
"413","ATG",1980,6674.948591,"Observed"
"414","ATG",1981,6811.013803,"Observed"
"415","ATG",1982,6735.62206,"Observed"
"416","ATG",1983,7769.613039,"Observed"
"417","ATG",1984,8560.81167,"Observed"
"418","ATG",1985,9169.771949,"Observed"
"419","ATG",1986,10086.96672,"Observed"
"420","ATG",1987,10071.56332,"Observed"
"421","ATG",1988,10918.57425,"Observed"
"422","ATG",1989,11651.28715,"Observed"
"423","ATG",1990,11768.04186,"Observed"
"424","ATG",1991,11783.0773,"Observed"
"425","ATG",1992,11770.02086,"Observed"
"426","ATG",1993,12282.60134,"Observed"
"427","ATG",1994,13076.63384,"Observed"
"428","ATG",1995,12833.19965,"Observed"
"429","ATG",1996,13371.80824,"Observed"
"430","ATG",1997,13372.44346,"Observed"
"431","ATG",1998,13719.74002,"Observed"
"432","ATG",1999,14294.77844,"Observed"
"433","ATG",2000,13897.94951,"Observed"
"434","ATG",2001,13907.76768,"Observed"
"435","ATG",2002,14379.73424,"Observed"
"436","ATG",2003,14144.43628,"Observed"
"437","ATG",2004,14861.43557,"Observed"
"438","ATG",2005,14913.52339,"Observed"
"439","ATG",2006,15740.22816,"Observed"
"440","ATG",2007,17449.3656,"Observed"
"441","ATG",2008,17194.21258,"Observed"
"442","ATG",2009,15047.17591,"Observed"
"443","AUS",1950,11301.75224,"Observed"
"444","AUS",1951,11265.79651,"Observed"
"445","AUS",1952,10529.30504,"Observed"
"446","AUS",1953,11477.33279,"Observed"
"447","AUS",1954,12125.47936,"Observed"
"448","AUS",1955,12319.06553,"Observed"
"449","AUS",1956,12045.89724,"Observed"
"450","AUS",1957,12040.1613,"Observed"
"451","AUS",1958,12606.70433,"Observed"
"452","AUS",1959,13096.75755,"Observed"
"453","AUS",1960,13117.8089,"Observed"
"454","AUS",1961,13008.29545,"Observed"
"455","AUS",1962,13601.57211,"Observed"
"456","AUS",1963,14312.73121,"Observed"
"457","AUS",1964,15063.70118,"Observed"
"458","AUS",1965,15239.28855,"Observed"
"459","AUS",1966,15841.70405,"Observed"
"460","AUS",1967,16250.17938,"Observed"
"461","AUS",1968,17235.3133,"Observed"
"462","AUS",1969,17820.58543,"Observed"
"463","AUS",1970,18166.34469,"Observed"
"464","AUS",1971,18550.10452,"Observed"
"465","AUS",1972,18883.41918,"Observed"
"466","AUS",1973,19625.76719,"Observed"
"467","AUS",1974,19255.50218,"Observed"
"468","AUS",1975,19742.27912,"Observed"
"469","AUS",1976,20168.65196,"Observed"
"470","AUS",1977,20343.61894,"Observed"
"471","AUS",1978,21222.71047,"Observed"
"472","AUS",1979,21583.57099,"Observed"
"473","AUS",1980,22126.16489,"Observed"
"474","AUS",1981,22469.79316,"Observed"
"475","AUS",1982,21794.15043,"Observed"
"476","AUS",1983,22512.93337,"Observed"
"477","AUS",1984,23450.19288,"Observed"
"478","AUS",1985,24278.8053,"Observed"
"479","AUS",1986,24559.94307,"Observed"
"480","AUS",1987,25301.57668,"Observed"
"481","AUS",1988,25700.58061,"Observed"
"482","AUS",1989,26277.07562,"Observed"
"483","AUS",1990,25806.16507,"Observed"
"484","AUS",1991,25745.82167,"Observed"
"485","AUS",1992,26280.36844,"Observed"
"486","AUS",1993,26958.33674,"Observed"
"487","AUS",1994,27986.01509,"Observed"
"488","AUS",1995,28866.93995,"Observed"
"489","AUS",1996,29733.21608,"Observed"
"490","AUS",1997,30733.61855,"Observed"
"491","AUS",1998,31940.69697,"Observed"
"492","AUS",1999,32984.54751,"Observed"
"493","AUS",2000,33233.99861,"Observed"
"494","AUS",2001,34008.46462,"Observed"
"495","AUS",2002,34777.92107,"Observed"
"496","AUS",2003,35871.90094,"Observed"
"497","AUS",2004,36490.56984,"Observed"
"498","AUS",2005,38387.13304,"Observed"
"499","AUS",2006,39326.98786,"Observed"
"500","AUS",2007,40290.08503,"Observed"
"501","AUS",2008,40677.5905,"Observed"
"502","AUS",2009,41287.54394,"Observed"
"503","AUS",2010,41286.87781,"Observed"
"504","AUS",2011,42427.359336,"Observed"
"505","AUS",2012,43567.840862,"Observed"
"506","AUS",2013,44708.322388,"Observed"
"507","AUS",2014,45848.803914,"Observed"
"508","AUS",2015,46989.28544,"Observed"
"509","AUS",2016,48129.766966,"Observed"
"510","AUS",2017,49270.248492,"Observed"
"511","AUS",2018,50410.730018,"Observed"
"512","AUS",2019,51551.211544,"Observed"
"513","AUS",2020,52691.69307,"Observed"
"514","AUT",1950,6296.404747,"Observed"
"515","AUT",1951,6690.376794,"Observed"
"516","AUT",1952,6666.180725,"Observed"
"517","AUT",1953,6881.512978,"Observed"
"518","AUT",1954,7448.795382,"Observed"
"519","AUT",1955,8168.182773,"Observed"
"520","AUT",1956,8447.412042,"Observed"
"521","AUT",1957,8974.10087,"Observed"
"522","AUT",1958,9304.005245,"Observed"
"523","AUT",1959,9566.465737,"Observed"
"524","AUT",1960,10633.35455,"Observed"
"525","AUT",1961,11140.10202,"Observed"
"526","AUT",1962,11350.52886,"Observed"
"527","AUT",1963,11736.1923,"Observed"
"528","AUT",1964,12346.9397,"Observed"
"529","AUT",1965,12650.75354,"Observed"
"530","AUT",1966,13256.12281,"Observed"
"531","AUT",1967,13575.43465,"Observed"
"532","AUT",1968,14103.40471,"Observed"
"533","AUT",1969,14864.76688,"Observed"
"534","AUT",1970,15847.82559,"Observed"
"535","AUT",1971,16588.33749,"Observed"
"536","AUT",1972,17501.48567,"Observed"
"537","AUT",1973,18273.66251,"Observed"
"538","AUT",1974,18915.83981,"Observed"
"539","AUT",1975,18977.47817,"Observed"
"540","AUT",1976,19902.35717,"Observed"
"541","AUT",1977,20921.27346,"Observed"
"542","AUT",1978,20574.59395,"Observed"
"543","AUT",1979,22167.3806,"Observed"
"544","AUT",1980,22273.14884,"Observed"
"545","AUT",1981,22336.11834,"Observed"
"546","AUT",1982,22735.39756,"Observed"
"547","AUT",1983,23437.0943,"Observed"
"548","AUT",1984,23545.27776,"Observed"
"549","AUT",1985,24273.41581,"Observed"
"550","AUT",1986,24666.71745,"Observed"
"551","AUT",1987,25056.21432,"Observed"
"552","AUT",1988,25932.24446,"Observed"
"553","AUT",1989,26943.88011,"Observed"
"554","AUT",1990,27791.08058,"Observed"
"555","AUT",1991,28342.38719,"Observed"
"556","AUT",1992,28666.02139,"Observed"
"557","AUT",1993,28533.73473,"Observed"
"558","AUT",1994,28997.39303,"Observed"
"559","AUT",1995,29507.4706,"Observed"
"560","AUT",1996,30115.36171,"Observed"
"561","AUT",1997,30713.11999,"Observed"
"562","AUT",1998,31736.98716,"Observed"
"563","AUT",1999,32638.41965,"Observed"
"564","AUT",2000,33695.77793,"Observed"
"565","AUT",2001,33919.85602,"Observed"
"566","AUT",2002,34050.59771,"Observed"
"567","AUT",2003,34396.54633,"Observed"
"568","AUT",2004,35177.11598,"Observed"
"569","AUT",2005,35631.4556,"Observed"
"570","AUT",2006,36806.11215,"Observed"
"571","AUT",2007,38232.8412,"Observed"
"572","AUT",2008,38987.84949,"Observed"
"573","AUT",2009,37413.23768,"Observed"
"574","AUT",2010,37413.99084,"Observed"
"575","AUT",2011,37613.860376,"Observed"
"576","AUT",2012,37813.729912,"Observed"
"577","AUT",2013,38013.599448,"Observed"
"578","AUT",2014,38213.468984,"Observed"
"579","AUT",2015,38413.33852,"Observed"
"580","AUT",2016,38613.208056,"Observed"
"581","AUT",2017,38813.077592,"Observed"
"582","AUT",2018,39012.947128,"Observed"
"583","AUT",2019,39212.816664,"Observed"
"584","AUT",2020,39412.6862,"Observed"
"585","AZE",1950,NA,"Observed"
"586","AZE",1951,NA,"Observed"
"587","AZE",1952,NA,"Observed"
"588","AZE",1953,NA,"Observed"
"589","AZE",1954,NA,"Observed"
"590","AZE",1955,NA,"Observed"
"591","AZE",1956,NA,"Observed"
"592","AZE",1957,NA,"Observed"
"593","AZE",1958,NA,"Observed"
"594","AZE",1959,NA,"Observed"
"595","AZE",1960,NA,"Observed"
"596","AZE",1961,NA,"Observed"
"597","AZE",1962,NA,"Observed"
"598","AZE",1963,NA,"Observed"
"599","AZE",1964,NA,"Observed"
"600","AZE",1965,NA,"Observed"
"601","AZE",1966,NA,"Observed"
"602","AZE",1967,NA,"Observed"
"603","AZE",1968,NA,"Observed"
"604","AZE",1969,NA,"Observed"
"605","AZE",1970,NA,"Observed"
"606","AZE",1971,NA,"Observed"
"607","AZE",1972,NA,"Observed"
"608","AZE",1973,NA,"Observed"
"609","AZE",1974,NA,"Observed"
"610","AZE",1975,NA,"Observed"
"611","AZE",1976,NA,"Observed"
"612","AZE",1977,NA,"Observed"
"613","AZE",1978,NA,"Observed"
"614","AZE",1979,NA,"Observed"
"615","AZE",1980,NA,"Observed"
"616","AZE",1981,NA,"Observed"
"617","AZE",1982,NA,"Observed"
"618","AZE",1983,NA,"Observed"
"619","AZE",1984,NA,"Observed"
"620","AZE",1985,NA,"Observed"
"621","AZE",1986,NA,"Observed"
"622","AZE",1987,NA,"Observed"
"623","AZE",1988,NA,"Observed"
"624","AZE",1989,NA,"Observed"
"625","AZE",1990,NA,"Observed"
"626","AZE",1991,NA,"Observed"
"627","AZE",1992,NA,"Observed"
"628","AZE",1993,3077.262083,"Observed"
"629","AZE",1994,2553.231833,"Observed"
"630","AZE",1995,2194.320784,"Observed"
"631","AZE",1996,2159.761429,"Observed"
"632","AZE",1997,2156.031804,"Observed"
"633","AZE",1998,2405.367029,"Observed"
"634","AZE",1999,2720.354732,"Observed"
"635","AZE",2000,2888.243693,"Observed"
"636","AZE",2001,3068.191257,"Observed"
"637","AZE",2002,3366.014758,"Observed"
"638","AZE",2003,3543.135874,"Observed"
"639","AZE",2004,3823.560577,"Observed"
"640","AZE",2005,4762.077181,"Observed"
"641","AZE",2006,6318.047192,"Observed"
"642","AZE",2007,7969.982086,"Observed"
"643","AZE",2008,8688.556214,"Observed"
"644","AZE",2009,9618.62101,"Observed"
"645","AZE",2010,9618.657684,"Observed"
"646","AZE",2011,11605.6596516,"Observed"
"647","AZE",2012,13592.6616192,"Observed"
"648","AZE",2013,15579.6635868,"Observed"
"649","AZE",2014,17566.6655544,"Observed"
"650","AZE",2015,19553.667522,"Observed"
"651","AZE",2016,21540.6694896,"Observed"
"652","AZE",2017,23527.6714572,"Observed"
"653","AZE",2018,25514.6734248,"Observed"
"654","AZE",2019,27501.6753924,"Observed"
"655","AZE",2020,29488.67736,"Observed"
"656","BDI",1950,NA,"Observed"
"657","BDI",1951,NA,"Observed"
"658","BDI",1952,NA,"Observed"
"659","BDI",1953,NA,"Observed"
"660","BDI",1954,NA,"Observed"
"661","BDI",1955,NA,"Observed"
"662","BDI",1956,NA,"Observed"
"663","BDI",1957,NA,"Observed"
"664","BDI",1958,NA,"Observed"
"665","BDI",1959,NA,"Observed"
"666","BDI",1960,263.224981,"Observed"
"667","BDI",1961,219.2126693,"Observed"
"668","BDI",1962,233.8221622,"Observed"
"669","BDI",1963,247.0500794,"Observed"
"670","BDI",1964,258.819484,"Observed"
"671","BDI",1965,268.0943397,"Observed"
"672","BDI",1966,271.7102062,"Observed"
"673","BDI",1967,302.556616,"Observed"
"674","BDI",1968,296.297352,"Observed"
"675","BDI",1969,286.9028106,"Observed"
"676","BDI",1970,354.4745456,"Observed"
"677","BDI",1971,356.234519,"Observed"
"678","BDI",1972,344.9428862,"Observed"
"679","BDI",1973,366.6276106,"Observed"
"680","BDI",1974,357.9704607,"Observed"
"681","BDI",1975,345.9717813,"Observed"
"682","BDI",1976,383.3553212,"Observed"
"683","BDI",1977,401.5477167,"Observed"
"684","BDI",1978,410.4737157,"Observed"
"685","BDI",1979,390.6508047,"Observed"
"686","BDI",1980,370.0674246,"Observed"
"687","BDI",1981,394.9747962,"Observed"
"688","BDI",1982,381.8422735,"Observed"
"689","BDI",1983,385.7642161,"Observed"
"690","BDI",1984,376.0126446,"Observed"
"691","BDI",1985,414.5531388,"Observed"
"692","BDI",1986,425.0956479,"Observed"
"693","BDI",1987,432.7583661,"Observed"
"694","BDI",1988,455.5693004,"Observed"
"695","BDI",1989,437.5413705,"Observed"
"696","BDI",1990,449.0711562,"Observed"
"697","BDI",1991,456.8765481,"Observed"
"698","BDI",1992,454.4023211,"Observed"
"699","BDI",1993,420.6865321,"Observed"
"700","BDI",1994,405.6012097,"Observed"
"701","BDI",1995,353.4735697,"Observed"
"702","BDI",1996,321.9605436,"Observed"
"703","BDI",1997,412.7224031,"Observed"
"704","BDI",1998,426.5809231,"Observed"
"705","BDI",1999,407.0825021,"Observed"
"706","BDI",2000,395.5487479,"Observed"
"707","BDI",2001,388.9044767,"Observed"
"708","BDI",2002,394.9417798,"Observed"
"709","BDI",2003,375.1378825,"Observed"
"710","BDI",2004,375.0359585,"Observed"
"711","BDI",2005,368.535868,"Observed"
"712","BDI",2006,373.7308762,"Observed"
"713","BDI",2007,370.8800822,"Observed"
"714","BDI",2008,369.5810291,"Observed"
"715","BDI",2009,368.0659674,"Observed"
"716","BDI",2010,368.0688452,"Observed"
"717","BDI",2011,380.48118584,"Observed"
"718","BDI",2012,392.89352648,"Observed"
"719","BDI",2013,405.30586712,"Observed"
"720","BDI",2014,417.71820776,"Observed"
"721","BDI",2015,430.1305484,"Observed"
"722","BDI",2016,442.54288904,"Observed"
"723","BDI",2017,454.95522968,"Observed"
"724","BDI",2018,467.36757032,"Observed"
"725","BDI",2019,479.77991096,"Observed"
"726","BDI",2020,492.1922516,"Observed"
"727","BEL",1950,7991.71444,"Observed"
"728","BEL",1951,8234.630964,"Observed"
"729","BEL",1952,8374.714903,"Observed"
"730","BEL",1953,8590.56235,"Observed"
"731","BEL",1954,8959.094014,"Observed"
"732","BEL",1955,9228.156331,"Observed"
"733","BEL",1956,9497.570675,"Observed"
"734","BEL",1957,9607.386446,"Observed"
"735","BEL",1958,9417.398117,"Observed"
"736","BEL",1959,9721.981237,"Observed"
"737","BEL",1960,10271.99307,"Observed"
"738","BEL",1961,10755.55425,"Observed"
"739","BEL",1962,11289.54971,"Observed"
"740","BEL",1963,11770.91277,"Observed"
"741","BEL",1964,12524.85544,"Observed"
"742","BEL",1965,12819.85261,"Observed"
"743","BEL",1966,13184.75789,"Observed"
"744","BEL",1967,13602.35672,"Observed"
"745","BEL",1968,14119.60614,"Observed"
"746","BEL",1969,15023.19979,"Observed"
"747","BEL",1970,15905.55243,"Observed"
"748","BEL",1971,16396.89804,"Observed"
"749","BEL",1972,17143.39286,"Observed"
"750","BEL",1973,18253.17142,"Observed"
"751","BEL",1974,19026.2987,"Observed"
"752","BEL",1975,18621.96553,"Observed"
"753","BEL",1976,19654.7075,"Observed"
"754","BEL",1977,19823.9244,"Observed"
"755","BEL",1978,20412.01126,"Observed"
"756","BEL",1979,20911.56355,"Observed"
"757","BEL",1980,21796.5164,"Observed"
"758","BEL",1981,21383.84127,"Observed"
"759","BEL",1982,21476.11208,"Observed"
"760","BEL",1983,21403.57928,"Observed"
"761","BEL",1984,21957.68563,"Observed"
"762","BEL",1985,22299.80777,"Observed"
"763","BEL",1986,22773.38608,"Observed"
"764","BEL",1987,23373.97783,"Observed"
"765","BEL",1988,24470.2687,"Observed"
"766","BEL",1989,25363.29819,"Observed"
"767","BEL",1990,26204.77623,"Observed"
"768","BEL",1991,26512.3297,"Observed"
"769","BEL",1992,26830.40515,"Observed"
"770","BEL",1993,26292.37397,"Observed"
"771","BEL",1994,27189.25917,"Observed"
"772","BEL",1995,27680.26884,"Observed"
"773","BEL",1996,27981.87221,"Observed"
"774","BEL",1997,29033.79867,"Observed"
"775","BEL",1998,29482.65325,"Observed"
"776","BEL",1999,30449.22618,"Observed"
"777","BEL",2000,31481.78703,"Observed"
"778","BEL",2001,31574.98751,"Observed"
"779","BEL",2002,31880.58759,"Observed"
